"","schoolcode","program","cutoff","mean_score","size","schoolname","sssdistrict","ssslong","ssslat"
"590",30110,"General Arts",240,263.744444444444,90,"EFFUTU SENIOR HIGH/TECH., CAPE COAST","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"591",30110,"Home Economics",244,260.44,25,"EFFUTU SENIOR HIGH/TECH., CAPE COAST","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"592",30110,"Technical",218,255.375,40,"EFFUTU SENIOR HIGH/TECH., CAPE COAST","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"593",30110,"Visual Arts",224,245.825,40,"EFFUTU SENIOR HIGH/TECH., CAPE COAST","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"594",30201,"Business",269,294.98,50,"EDINAMAN SENIOR HIGH. SCHOOL, ELMINA","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685
"595",30201,"General Arts",266,293.85,100,"EDINAMAN SENIOR HIGH. SCHOOL, ELMINA","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685
"596",30201,"General Science",271,302.74,50,"EDINAMAN SENIOR HIGH. SCHOOL, ELMINA","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685
"597",30201,"Home Economics",247,271.34,50,"EDINAMAN SENIOR HIGH. SCHOOL, ELMINA","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685
"598",30201,"Visual Arts",230,257,50,"EDINAMAN SENIOR HIGH. SCHOOL, ELMINA","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685
"599",30202,"Agriculture",213,241.862068965517,29,"EGUAFO-ABREM SENIOR SENIOR HIGH. SCH., AGONA ABIREM","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685
"600",30202,"Business",215,244.555555555556,36,"EGUAFO-ABREM SENIOR SENIOR HIGH. SCH., AGONA ABIREM","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685
"601",30202,"General Arts",210,238.336363636364,110,"EGUAFO-ABREM SENIOR SENIOR HIGH. SCH., AGONA ABIREM","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685
"602",30203,"Agriculture",216,256.057142857143,35,"KOMENDA SENIOR HIGH./TECH. SCHOOL, KOMENDA","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685
"603",30203,"Business",223,247.625,40,"KOMENDA SENIOR HIGH./TECH. SCHOOL, KOMENDA","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685
"604",30203,"Home Economics",210,241.74358974359,39,"KOMENDA SENIOR HIGH./TECH. SCHOOL, KOMENDA","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685
"605",30203,"Technical",207,243.235294117647,34,"KOMENDA SENIOR HIGH./TECH. SCHOOL, KOMENDA","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685
"606",30203,"Visual Arts",204,236.2,30,"KOMENDA SENIOR HIGH./TECH. SCHOOL, KOMENDA","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685
"607",30301,"Agriculture",332,365.975,40,"MFANTSIMAN GIRLS SENIOR HIGH. SCH, SALTPOND","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"608",30301,"Business",378,394.865168539326,89,"MFANTSIMAN GIRLS SENIOR HIGH. SCH, SALTPOND","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"609",30301,"General Arts",388,401.795454545455,88,"MFANTSIMAN GIRLS SENIOR HIGH. SCH, SALTPOND","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"610",30301,"General Science",385,406.077777777778,90,"MFANTSIMAN GIRLS SENIOR HIGH. SCH, SALTPOND","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"611",30301,"Home Economics",342,363,90,"MFANTSIMAN GIRLS SENIOR HIGH. SCH, SALTPOND","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"612",30301,"Visual Arts",315,354.877777777778,90,"MFANTSIMAN GIRLS SENIOR HIGH. SCH, SALTPOND","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"613",30302,"Business",210,251.627906976744,43,"EKUMFI T.I. AHMADIYYA SENIOR HIGH. SCH, ESAKYIR","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"614",30302,"General Arts",251,281.6375,80,"EKUMFI T.I. AHMADIYYA SENIOR HIGH. SCH, ESAKYIR","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"615",30302,"General Science",232,258.533333333333,15,"EKUMFI T.I. AHMADIYYA SENIOR HIGH. SCH, ESAKYIR","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"616",30302,"Home Economics",242,262.32,25,"EKUMFI T.I. AHMADIYYA SENIOR HIGH. SCH, ESAKYIR","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"617",30302,"Technical",245,276.6,25,"EKUMFI T.I. AHMADIYYA SENIOR HIGH. SCH, ESAKYIR","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"618",30303,"Agriculture",246,267.65306122449,49,"MANKESIM SENIOR HIGH TECH. SCH., MANKESIM","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"619",30303,"Business",253,272.34,50,"MANKESIM SENIOR HIGH TECH. SCH., MANKESIM","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"620",30303,"General Arts",256,282.4,100,"MANKESIM SENIOR HIGH TECH. SCH., MANKESIM","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"621",30303,"Home Economics",238,262.612244897959,49,"MANKESIM SENIOR HIGH TECH. SCH., MANKESIM","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"622",30303,"Technical",243,278.32,50,"MANKESIM SENIOR HIGH TECH. SCH., MANKESIM","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"623",30303,"Visual Arts",231,261.58,50,"MANKESIM SENIOR HIGH TECH. SCH., MANKESIM","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"624",30304,"Business",280,303.383838383838,99,"METHODIST HIGH SCHOOL, SALTPOND","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"625",30304,"General Arts",293,316.63,100,"METHODIST HIGH SCHOOL, SALTPOND","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"626",30304,"Home Economics",272,292.24,50,"METHODIST HIGH SCHOOL, SALTPOND","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"627",30304,"Visual Arts",257,280.18,50,"METHODIST HIGH SCHOOL, SALTPOND","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"628",30305,"Business",206,256.688888888889,90,"KWAGYIR AGGREY SENIOR HIGH.TECH SCHOOL, ANOMABO","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"629",30305,"General Arts",242,271.966666666667,90,"KWAGYIR AGGREY SENIOR HIGH.TECH SCHOOL, ANOMABO","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"630",30305,"Home Economics",207,240.755555555556,45,"KWAGYIR AGGREY SENIOR HIGH.TECH SCHOOL, ANOMABO","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"631",30305,"Technical",208,238.36,25,"KWAGYIR AGGREY SENIOR HIGH.TECH SCHOOL, ANOMABO","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"632",30305,"Visual Arts",207,241.711111111111,45,"KWAGYIR AGGREY SENIOR HIGH.TECH SCHOOL, ANOMABO","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"633",30401,"Agriculture",335,350.75,40,"AGGREY MEMORIAL A.M.E. ZION SENIOR HIGH. SCH., CAPE COAST","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"634",30401,"Business",353,369.084967320261,153,"AGGREY MEMORIAL A.M.E. ZION SENIOR HIGH. SCH., CAPE COAST","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"635",30401,"General Arts",360,373.089655172414,145,"AGGREY MEMORIAL A.M.E. ZION SENIOR HIGH. SCH., CAPE COAST","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"636",30401,"General Science",363,378.430379746835,79,"AGGREY MEMORIAL A.M.E. ZION SENIOR HIGH. SCH., CAPE COAST","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"637",30401,"Home Economics",342,358.282051282051,39,"AGGREY MEMORIAL A.M.E. ZION SENIOR HIGH. SCH., CAPE COAST","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"638",30401,"Visual Arts",344,357.975,40,"AGGREY MEMORIAL A.M.E. ZION SENIOR HIGH. SCH., CAPE COAST","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"639",30402,"Agriculture",220,220,1,"ABURAMAN SENIOR HIGH. SCHOOL, ABURA DUNKWA","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"640",30402,"Business",207,255.473333333333,150,"ABURAMAN SENIOR HIGH. SCHOOL, ABURA DUNKWA","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"641",30402,"General Arts",207,247.42,250,"ABURAMAN SENIOR HIGH. SCHOOL, ABURA DUNKWA","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"642",30402,"Home Economics",192,246.8359375,128,"ABURAMAN SENIOR HIGH. SCHOOL, ABURA DUNKWA","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"643",30402,"Visual Arts",312,312,1,"ABURAMAN SENIOR HIGH. SCHOOL, ABURA DUNKWA","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"644",30403,"Agriculture",219,241.933333333333,15,"ABAKRAMPA SENIOR HIGH TECHNICAL","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"645",30403,"Business",227,233,2,"ABAKRAMPA SENIOR HIGH TECHNICAL","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"646",30403,"General Arts",208,245.210526315789,38,"ABAKRAMPA SENIOR HIGH TECHNICAL","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"647",30403,"Home Economics",215,248.375,8,"ABAKRAMPA SENIOR HIGH TECHNICAL","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"648",30501,"Business",335,354.22,150,"APAM SENIOR HIGH SCHOOL, APAM","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"649",30501,"General Arts",344,356.804054054054,148,"APAM SENIOR HIGH SCHOOL, APAM","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"650",30501,"General Science",344,359.86,50,"APAM SENIOR HIGH SCHOOL, APAM","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"651",30501,"Home Economics",324,338.58,50,"APAM SENIOR HIGH SCHOOL, APAM","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"652",30501,"Visual Arts",328,342.9,50,"APAM SENIOR HIGH SCHOOL, APAM","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"653",30502,"Business",278,302.868686868687,99,"POTSIN T.I. AHMADIYYA SENIOR HIGH SCHOOL, POTSIN","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"654",30502,"General Arts",289,310.060606060606,99,"POTSIN T.I. AHMADIYYA SENIOR HIGH SCHOOL, POTSIN","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"655",30502,"General Science",299,318.25,20,"POTSIN T.I. AHMADIYYA SENIOR HIGH SCHOOL, POTSIN","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"656",30502,"Home Economics",273,294.25,40,"POTSIN T.I. AHMADIYYA SENIOR HIGH SCHOOL, POTSIN","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"657",30502,"Technical",273,295.789473684211,19,"POTSIN T.I. AHMADIYYA SENIOR HIGH SCHOOL, POTSIN","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"658",30502,"Visual Arts",277,295.933333333333,30,"POTSIN T.I. AHMADIYYA SENIOR HIGH SCHOOL, POTSIN","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"659",30503,"Agriculture",203,236.6625,80,"GOMOA SENIOR HIGH./TECH. SCHOOL, DAWURAMPON","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"660",30503,"Business",240,260.5,2,"GOMOA SENIOR HIGH./TECH. SCHOOL, DAWURAMPON","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"661",30503,"General Arts",226,251.57,100,"GOMOA SENIOR HIGH./TECH. SCHOOL, DAWURAMPON","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"662",30503,"Home Economics",223,239.846153846154,39,"GOMOA SENIOR HIGH./TECH. SCHOOL, DAWURAMPON","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"663",30503,"Technical",236,253.925,40,"GOMOA SENIOR HIGH./TECH. SCHOOL, DAWURAMPON","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"664",30504,"Agriculture",267,288.75,40,"MOZANO SENIOR HIGH. SCHOOL, MOZANO","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"665",30504,"Business",242,269.06711409396,149,"MOZANO SENIOR HIGH. SCHOOL, MOZANO","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"666",30504,"General Arts",253,275.318181818182,154,"MOZANO SENIOR HIGH. SCHOOL, MOZANO","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"667",30504,"Home Economics",262,279,26,"MOZANO SENIOR HIGH. SCHOOL, MOZANO","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"668",30601,"Agriculture",330,348.128205128205,39,"WINNEBA SENIOR HIGH SCHOOL, WINNEBA","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346
"669",30601,"Business",351,363.0875,80,"WINNEBA SENIOR HIGH SCHOOL, WINNEBA","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346
"670",30601,"General Arts",356,368.341772151899,79,"WINNEBA SENIOR HIGH SCHOOL, WINNEBA","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346
"671",30601,"General Science",342,360.641025641026,78,"WINNEBA SENIOR HIGH SCHOOL, WINNEBA","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346
"672",30601,"Home Economics",330,345.461538461538,39,"WINNEBA SENIOR HIGH SCHOOL, WINNEBA","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346
"673",30601,"Visual Arts",334,354.45,40,"WINNEBA SENIOR HIGH SCHOOL, WINNEBA","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346
"674",30602,"Agriculture",233,258.52,50,"SENYA SENIOR HIGH SCHOOL, SENYA","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346
"675",30602,"Business",276,300.05,20,"SENYA SENIOR HIGH SCHOOL, SENYA","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346
"676",30602,"General Arts",233,235.5,2,"SENYA SENIOR HIGH SCHOOL, SENYA","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346
"677",30602,"Home Economics",234,253.48,50,"SENYA SENIOR HIGH SCHOOL, SENYA","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346
"678",30602,"Visual Arts",236,236,1,"SENYA SENIOR HIGH SCHOOL, SENYA","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346
"679",30603,"Agriculture",238,266.953846153846,65,"OBRACHIRE SENIOR HIGH./TECH. SCHOOL, OBRACHIRE","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346
"680",30603,"Business",248,271.415384615385,65,"OBRACHIRE SENIOR HIGH./TECH. SCHOOL, OBRACHIRE","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346
"681",30603,"Home Economics",248,267.6,40,"OBRACHIRE SENIOR HIGH./TECH. SCHOOL, OBRACHIRE","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346
"682",30603,"Technical",239,260.769230769231,65,"OBRACHIRE SENIOR HIGH./TECH. SCHOOL, OBRACHIRE","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346
"683",30603,"Visual Arts",254,276,35,"OBRACHIRE SENIOR HIGH./TECH. SCHOOL, OBRACHIRE","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346
"684",30701,"Agriculture",260,260,1,"MANDO SENIOR HIGH./TECH. SCHOOL, MANDO","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865
"685",30701,"Business",241,265.878787878788,99,"MANDO SENIOR HIGH./TECH. SCHOOL, MANDO","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865
"686",30701,"General Arts",268,287.886597938144,97,"MANDO SENIOR HIGH./TECH. SCHOOL, MANDO","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865
"687",30701,"Home Economics",251,267.028571428571,35,"MANDO SENIOR HIGH./TECH. SCHOOL, MANDO","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865
"688",30701,"Technical",256,276.8,35,"MANDO SENIOR HIGH./TECH. SCHOOL, MANDO","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865
"689",30702,"Business",236,260.01,100,"BESEASE SENIOR HIGH. COMM. SCHOOL, BESEASE","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865
"690",30702,"General Arts",241,263.770833333333,144,"BESEASE SENIOR HIGH. COMM. SCHOOL, BESEASE","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865
"691",30702,"General Science",232,265.48,25,"BESEASE SENIOR HIGH. COMM. SCHOOL, BESEASE","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865
"692",30702,"Home Economics",236,253.5,30,"BESEASE SENIOR HIGH. COMM. SCHOOL, BESEASE","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865
"693",30703,"Agriculture",206,236.3,40,"ENYAN DENKYIRA SENIOR HIGH./TECH SCH., DENKYIRA","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865
"694",30703,"Business",209,240.125,48,"ENYAN DENKYIRA SENIOR HIGH./TECH SCH., DENKYIRA","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865
"695",30703,"General Arts",204,236.270588235294,85,"ENYAN DENKYIRA SENIOR HIGH./TECH SCH., DENKYIRA","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865
"696",30703,"Home Economics",208,242.475,40,"ENYAN DENKYIRA SENIOR HIGH./TECH SCH., DENKYIRA","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865
"697",30703,"Technical",201,233.821428571429,28,"ENYAN DENKYIRA SENIOR HIGH./TECH SCH., DENKYIRA","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865
"698",30801,"Business",309,329.242857142857,70,"BREMAN ASIKUMA SENIOR HIGH. SCHOOL, BREMAN ASIKUMA","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215
"699",30801,"General Arts",295,316.514285714286,210,"BREMAN ASIKUMA SENIOR HIGH. SCHOOL, BREMAN ASIKUMA","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215
"700",30801,"General Science",308,331.822222222222,45,"BREMAN ASIKUMA SENIOR HIGH. SCHOOL, BREMAN ASIKUMA","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215
"701",30801,"Home Economics",280,299.116666666667,60,"BREMAN ASIKUMA SENIOR HIGH. SCHOOL, BREMAN ASIKUMA","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215
"702",30802,"Agriculture",228,251.86,50,"ODOBEN SENIOR HIGH SCHOOL, ODOBEN","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215
"703",30802,"Business",199,248.65,100,"ODOBEN SENIOR HIGH SCHOOL, ODOBEN","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215
"704",30802,"Home Economics",226,249.28,50,"ODOBEN SENIOR HIGH SCHOOL, ODOBEN","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215
"705",30901,"General Arts",241,263.958333333333,120,"NYAKROM SENIOR HIGH./TECH. SCHOOL, NYAKROM","Agona Swedru",-0.755242526531219,5.61735343933105
"706",30901,"Home Economics",238,264.825,40,"NYAKROM SENIOR HIGH./TECH. SCHOOL, NYAKROM","Agona Swedru",-0.755242526531219,5.61735343933105
"707",30901,"Technical",256,278.35,40,"NYAKROM SENIOR HIGH./TECH. SCHOOL, NYAKROM","Agona Swedru",-0.755242526531219,5.61735343933105
"708",30902,"Agriculture",269,299.145454545455,55,"SWEDRU SCHOOL OF BUSINESS, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105
"709",30902,"Business",306,330.164383561644,219,"SWEDRU SCHOOL OF BUSINESS, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105
"710",30902,"General Arts",286,312.284403669725,109,"SWEDRU SCHOOL OF BUSINESS, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105
"711",30902,"Home Economics",279,305.25,40,"SWEDRU SCHOOL OF BUSINESS, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105
"712",30902,"Visual Arts",282,304.68,25,"SWEDRU SCHOOL OF BUSINESS, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105
"713",30903,"Business",286,307.075630252101,119,"NSABA PRESBY SENIOR HIGH. SCHOOL, NSABA","Agona Swedru",-0.755242526531219,5.61735343933105
"714",30903,"General Arts",310,325.058333333333,120,"NSABA PRESBY SENIOR HIGH. SCHOOL, NSABA","Agona Swedru",-0.755242526531219,5.61735343933105
"715",30903,"General Science",304,328.9,40,"NSABA PRESBY SENIOR HIGH. SCHOOL, NSABA","Agona Swedru",-0.755242526531219,5.61735343933105
"716",30903,"Home Economics",296,315.25,40,"NSABA PRESBY SENIOR HIGH. SCHOOL, NSABA","Agona Swedru",-0.755242526531219,5.61735343933105
"717",30904,"Agriculture",207,238.9375,80,"KWANYAKO SENIOR HIGH SCHOOL, KWANYAKO","Agona Swedru",-0.755242526531219,5.61735343933105
"718",30904,"Business",217,247.5,80,"KWANYAKO SENIOR HIGH SCHOOL, KWANYAKO","Agona Swedru",-0.755242526531219,5.61735343933105
"719",30904,"General Arts",215,246.193277310924,119,"KWANYAKO SENIOR HIGH SCHOOL, KWANYAKO","Agona Swedru",-0.755242526531219,5.61735343933105
"720",30904,"General Science",221,264.333333333333,3,"KWANYAKO SENIOR HIGH SCHOOL, KWANYAKO","Agona Swedru",-0.755242526531219,5.61735343933105
"721",30904,"Home Economics",203,238.371794871795,78,"KWANYAKO SENIOR HIGH SCHOOL, KWANYAKO","Agona Swedru",-0.755242526531219,5.61735343933105
"722",30905,"Agriculture",320,338.8,40,"SWEDRU SENIOR HIGH SCHOOL, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105
"723",30905,"Business",335,353.554621848739,119,"SWEDRU SENIOR HIGH SCHOOL, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105
"724",30905,"General Arts",344,359.252100840336,119,"SWEDRU SENIOR HIGH SCHOOL, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105
"725",30905,"General Science",347,365.142857142857,70,"SWEDRU SENIOR HIGH SCHOOL, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105
"726",30905,"Home Economics",325,338.9,40,"SWEDRU SENIOR HIGH SCHOOL, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105
"727",30905,"Visual Arts",324,336.575,40,"SWEDRU SENIOR HIGH SCHOOL, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105
"728",31001,"Agriculture",291,311.666666666667,45,"BOA-AMPONSEM SENIOR HIGH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323
